Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:00,2.39,71.71,224.4,13.89,3.07
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:05,1.953,73.29,197.8,13.95,3.05
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:10,1.874,64.72,183.3,13.91,3.038
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:15,2.198,86.2,167.3,14.17,3.02
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:20,2.054,74.74,217.3,13.95,2.936
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:25,2.454,71.71,213.6,13.87,2.944
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:30,2.064,73.88,191.8,13.78,2.94
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:35,1.706,66.38,181.4,13.89,2.825
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:40,1.923,75.53,227.8,13.79,2.833
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:45,1.943,69.06,173.8,13.9,2.748
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:50,1.721,67.65,161.8,13.96,2.887
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 15:55,2,70.81,201.8,13.66,2.96
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:00,1.873,88,163.3,13.9,2.914
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:05,1.856,67.38,170.2,13.85,3.038
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:10,2.381,76.18,193,13.53,2.867
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:15,2.079,88.9,234.4,13.52,2.992
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:20,2.124,75.5,192.6,13.51,2.937
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:25,1.754,86.2,189.1,13.59,2.992
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:30,2.179,82.2,235.4,13.75,3.011
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:35,2.234,84.5,235.6,13.61,2.876
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:40,1.872,80,194.6,13.64,2.598
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:45,2.357,81.6,201.4,13.53,2.464
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:50,2.149,79.39,209.5,13.35,2.448
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 16:55,2.016,93.9,172.5,13.44,2.491
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:00,1.604,95.1,180.6,13.18,2.403
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:05,1.388,82.6,128.8,13.47,2.28
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:10,1.944,81.2,197,13.14,2.545
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:15,1.859,69.29,179.3,13.14,2.833
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:20,1.711,94.4,131.2,13.06,2.875
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:25,1.462,81.9,134.2,13.39,2.834
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:30,2.067,84,174.4,13.01,2.839
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:35,1.865,77.11,163.9,12.79,2.825
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-4? 17:50,2.14,56.24,180.4,12.66,2.757
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:25,2.464,89.6,204.4,17.32,1.806
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:30,1.878,77.3,170.3,17.5,1.511
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:35,2.212,89.3,173.5,17.62,1.602
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:40,2.298,85.7,168.4,17.72,1.65
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:45,2.282,98.5,212.4,18.04,1.68
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:50,2.573,75.24,141.7,18.14,1.633
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 07:55,2.031,80.2,223.6,18.36,1.683
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:00,2.116,86,173,18.62,1.666
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:05,2.102,82.3,240,18.91,1.609
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:10,2.04,86.3,205.9,19.16,1.62
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:15,2.322,85.2,168.9,19.41,1.636
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:20,1.95,86.8,224.6,19.68,1.663
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:25,2.165,86.4,213.2,19.85,1.676
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:30,2.045,84,202.7,20,1.65
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:35,1.821,77.34,214.6,20.22,1.652
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:40,1.533,82.9,245.2,20.59,1.641
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:45,1.672,87.9,211.5,20.82,1.643
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:50,1.387,73.66,198.3,21.02,1.587
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 08:55,1.378,74.67,223.3,21.3,1.565
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:00,1.448,73.2,48.74,21.82,1.552
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:05,1.209,47.31,67.94,22.46,1.481
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:10,1.565,40.63,41.8,22.69,1.547
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:15,1.382,65.74,111.4,22.97,1.543
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:20,0.92,63.35,89.8,23.18,1.572
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:25,1.44,41.73,57.36,23.45,1.601
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:30,2.247,39.56,51.84,23.62,1.645
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:35,1.962,33.49,29.52,23.56,1.636
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:40,2.376,42.49,18.46,24.21,1.732
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:45,1.936,59.55,55.81,24.03,1.786
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:50,1.838,56.75,30.02,24,1.852
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 09:55,2.436,33.5,31.87,24.33,1.792
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:00,2.318,29.73,32.16,24.34,1.767
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:05,2.69,27.03,34.81,24.47,1.834
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:10,2.172,54.69,13.26,24.8,1.691
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:15,2.375,37.72,19.44,24.97,1.758
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:20,2.412,40.14,33.06,24.84,1.972
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:25,2.362,41.49,33.7,24.45,1.959
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:30,1.585,50.74,33.89,25.09,1.77
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:35,2.513,32.16,7.32,25.23,1.871
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:40,1.831,46.36,7.934,25.42,1.815
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:45,2.929,26.46,10.75,25.19,2.033
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:50,2.619,32.03,13.69,25.36,2.021
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 10:55,2.562,25.26,16.97,25.49,2.09
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:00,2.615,20.73,16.23,25.73,2.078
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:05,3.061,28.24,12.45,25.79,2.1
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:10,2.058,33.19,38.46,25.47,1.988
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:15,2.935,30.48,358.7,25.87,2.144
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:20,2.965,25.29,11.09,26,2.126
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:25,2.382,36.58,17.39,26.04,2.159
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:30,2.616,43.78,12.02,25.99,2.037
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:35,2.588,30.72,3.839,26.43,2.091
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:40,2.938,31.02,6.25,26.59,2.114
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:45,3.15,26.91,6.91,26.42,2.158
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:50,2.722,31.42,357.6,26.94,2.115
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 11:55,2.262,41.42,20.37,26.89,2.131
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:00,3.14,23.47,24.5,26.88,2.177
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:05,1.905,31.69,6.555,27.11,2.126
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:10,2.257,26.34,5.362,27.75,2.19
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:15,2.161,35.77,356.1,28.15,2.043
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:20,2.167,51.6,348.6,27.67,2.097
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:25,2.082,44.73,301.8,26.02,2.072
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:30,2.264,31.11,311.7,25.9,2.103
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:35,1.972,26.87,311.3,25.53,2.17
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:40,2.144,32.05,306.6,24.98,2.211
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:45,1.992,45.78,321.2,25.14,2.2
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:50,2.126,30.69,311.6,25.04,2.161
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 12:55,1.728,35.53,325.9,25.54,2.074
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:00,1.862,52.7,309.8,25.6,2.15
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:05,2.702,33.46,327.2,25.32,2.162
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:10,3.75,13.41,326.1,24.85,2.088
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:15,3.475,21.12,323.5,24.45,2.144
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:20,3.27,20.13,320.8,24.42,2.144
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:25,2.614,27.22,317.3,24.62,2.188
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:30,2.257,25.12,318.9,24.85,2.177
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:35,1.988,47.18,314.6,24.6,2.224
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:40,2.179,39.85,300.7,24.74,2.275
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:45,2.335,36.45,311.6,24.6,2.266
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:50,1.895,52.03,304.5,24.73,2.23
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 13:55,2.089,64.28,313.6,24.13,2.305
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:00,1.904,41.57,315.4,23.75,2.366
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:05,1.735,51,315.5,24.04,2.325
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:10,2.152,47.97,300.3,23.89,2.228
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:15,1.992,40.1,302,23.92,2.255
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:20,2.07,44.14,317.8,24.51,2.248
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:25,2.638,46.4,326.9,24.72,2.153
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:30,2.298,52.04,318.3,24.77,2.313
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:35,1.941,54.78,328.5,24.44,2.316
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:40,2.301,51.96,309.1,24.04,2.484
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:45,2.627,40.86,300.8,23.47,2.5
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:50,2.15,51.63,317.3,24,2.439
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 14:55,2.397,41.85,310.2,24.32,2.418
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:00,2.872,34.43,308.9,23.53,2.4
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:05,3.184,17.22,324.6,23.56,2.407
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:10,2.359,34.82,315.7,24.07,2.356
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:15,1.919,47.72,327.9,24.08,2.487
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:20,2.894,22.3,321.5,24.3,2.529
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:25,2.989,22.67,318.7,24.06,2.606
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:30,1.95,37.13,320.9,24.24,2.573
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:35,2.199,44.21,308,24.16,2.386
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:40,2.704,45.65,322.4,23.86,2.31
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:45,3.073,17.39,326.6,23.88,2.436
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:50,2.402,28.68,321.3,24.02,2.551
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 15:55,2.687,28.51,330.7,24.12,2.47
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:00,3.247,16.35,323.8,23.76,2.489
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:05,2.394,36.53,325.5,23.69,2.519
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:10,2.699,26.1,322.1,23.74,2.517
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:15,3.425,9.99,326.2,23.2,2.462
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:20,2.783,23.18,319.9,23.26,2.438
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:25,2.73,28.96,320.8,23.32,2.407
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:30,3.194,33.91,321.7,22.63,2.39
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:35,3.293,14.44,326.9,22.25,2.16
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:40,3.18,18.26,324.5,22.51,1.835
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:45,2.797,22.05,320.2,22.69,1.642
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:50,3.668,15.67,323.6,22.65,1.641
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 16:55,3.245,20.28,320.9,22.44,1.63
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:00,4.2,17.07,322.8,22.21,1.641
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:05,3.423,18.89,326.9,21.92,1.681
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:10,3.643,17.71,323.3,22.17,2.1
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:15,4.035,14.72,324.9,22,2.305
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:20,3.785,14.19,320.8,21.99,2.222
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:25,3.363,11.71,325.8,22.01,2.18
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:30,3.625,13.05,321.6,22.23,2.165
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:45,3.333,16.17,323.5,22.16,2.217
SF04,"Lincoln High School","2162 24th Ave",5,2015-04-5? 17:50,2.267,24.75,311.7,22.1,2.072
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:05,0,0,0,14.26,1.613
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:20,0.119,0,3.792,15.18,1.879
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:25,0.874,58.31,307.4,14.96,1.849
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:30,0.785,56.17,275.4,15.22,1.863
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:35,1.086,60.51,264.9,15.34,1.944
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:45,0.9,6.354,10.4,15.34,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:50,1.406,8.97,284.5,15.47,1.777
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 07:55,1.565,24.93,307.9,15.3,1.828
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:00,1.112,39.22,309.6,15.52,1.869
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:05,0.87,35.89,303.9,15.75,1.872
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:10,1.429,11.17,325,16.41,1.859
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:15,1.918,13.91,321.3,16.91,1.927
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:20,1.835,28.75,306.6,16.49,1.917
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:25,1.733,33.9,307.4,16.4,1.897
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:30,1.755,28.07,320.8,16.65,2.036
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:35,1.536,28.51,313.8,16.66,2.032
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:40,1.05,43.81,309,16.95,1.925
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:45,1.875,38.47,325.3,17.26,2.01
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:50,2.232,40.55,314.7,17.24,2.131
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 08:55,2.212,58.61,308.8,16.74,2.233
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:00,2.015,75.97,296.2,16.32,2.256
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:05,2.22,77.8,294.3,15.96,2.186
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:10,1.916,85.8,289.8,16.07,2.301
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:15,1.81,97.3,217.9,15.78,2.331
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:20,1.994,94.1,224.3,15.34,2.418
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:25,2.244,76.65,242.9,14.84,2.556
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:30,1.608,97.5,211.8,14.83,2.571
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:35,1.242,89,172.4,15.2,2.502
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:40,1.654,79.41,246,15.46,2.533
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:45,1.86,89,228.8,15.3,2.441
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:50,1.841,90.7,158.4,15,2.592
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 09:55,1.856,86.9,179.9,14.96,2.466
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:00,2.107,76.7,196.7,14.63,2.599
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:05,2.069,76.06,207,14.48,2.576
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:10,2.211,80.7,194.4,14.31,2.848
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:15,2.267,75.38,185.6,13.98,2.944
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:20,2.767,80.9,207.8,13.35,2.774
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:25,2.61,77.35,211.6,12.68,2.649
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:30,2.584,79.56,194.6,12.6,2.603
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:35,2.724,72.91,209.7,12.47,2.669
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:40,2.585,73.6,191.3,12.34,2.66
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:45,2.389,67.34,174.2,12.58,2.757
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:50,2.237,82.5,176.5,12.71,2.615
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 10:55,2.292,81.7,160.6,12.67,2.547
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:00,2.333,78.45,194.2,12.69,2.623
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:05,2.023,62.48,168.2,12.77,2.621
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:10,2.305,71.2,172.2,12.93,2.554
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:15,2.349,65.96,177.7,12.88,2.56
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:20,2.043,86.6,196.7,13.11,2.711
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:25,2.995,61.42,182.9,12.8,2.755
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:30,2.587,62.27,178,12.58,2.837
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:35,2.482,77.65,187.5,12.78,2.785
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:40,2.762,61.16,182.8,12.52,2.881
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:45,2.891,59.65,180.4,12.26,2.82
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:50,3.235,62.67,203.3,12.16,2.797
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 11:55,2.498,69.88,172.6,12.42,2.966
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:00,2.529,76.33,168.8,12.65,2.938
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:05,2.715,70.87,183.5,12.61,2.801
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:10,2.801,64.29,174.4,12.51,2.849
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:15,2.97,64.57,181.2,12.46,2.685
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:20,2.52,66.18,169.5,12.5,2.683
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:25,3.18,60.19,186,12.58,2.625
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:30,2.819,62.69,191.6,12.45,2.685
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:35,2.545,75.36,170.2,12.49,2.578
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:40,2.695,65.54,173.8,12.46,2.517
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:45,2.312,67.52,164.1,12.51,2.533
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:50,3.37,57.5,180.1,12.49,2.542
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 12:55,2.859,64.71,181.4,12.34,2.577
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:00,2.695,69.69,173.4,12.61,2.552
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:05,2.98,62.38,175.2,12.56,2.783
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:10,2.962,62.24,189.2,12.43,2.574
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:15,3.265,54.36,187.3,12.2,2.631
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:20,3.088,61.95,191.8,12.11,2.653
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:25,2.694,68.64,167.4,12.27,2.628
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:30,2.307,70.68,165.1,12.57,2.451
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:35,3.08,56.85,180.9,12.41,2.445
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:40,2.928,57.42,187.7,12.35,2.456
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:45,2.595,60.74,170.9,12.39,2.549
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:50,2.905,56.05,187.7,12.26,2.551
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 13:55,2.213,73.5,158.2,12.6,2.534
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 14:00,3.02,60.95,188.7,12.53,2.464
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 14:05,2.925,60.57,180.1,12.32,2.48
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 14:10,2.652,63.73,172.3,12.47,2.502
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 14:15,2.767,59.44,179.3,12.46,2.488
SF04,"Lincoln High School","2162 24th Ave",5,2015-05-6? 14:20,2.657,63.74,173,12.46,2.58
